0.02	0.08952710000407708
0.0258	0.11556323416724677
0.0316	0.14165643888734622
0.0374	0.1678211687251279
0.0432	0.19407294897162855
0.049	0.22042865830156178
0.0548	0.24690686467191209
0.0606	0.2735282319142625
0.06639999999999999	0.3003160203916604
0.0722	0.3272967136563542
0.078	0.35450081561448865
0.08379999999999999	0.381963881483078
0.0896	0.4097278744772924
0.0954	0.43784298495606183
0.1012	0.4663701207419922
0.10699999999999998	0.49538439678315027
0.11279999999999998	0.5249801579769631
0.1186	0.5552784386058258
0.1244	0.5864384608742375
0.13019999999999998	0.6186761804899386
0.13599999999999998	0.652295933520171
0.1418	0.6877484986863146
0.14759999999999998	0.7257484827100344
0.15339999999999998	0.7675467587853815
0.15919999999999998	0.8157152847162563
0.165	0.8775612606657308
0.3564	0.8657921378628346
0.3622	0.8036425627343423
0.368	0.7539684189393799
0.3738	0.7101911963961762
0.3796	0.6698631044942517
0.3854	0.6317488449571874
0.3912	0.5951119771075012
0.397	0.5594586017813712
0.40279999999999994	0.5244228098752145
0.4085999999999999	0.48970622383257995
0.4144	0.45504019772224324
0.4202	0.4201565592033038
0.426	0.3847581320162116
0.4318	0.3484800602883517
0.4376	0.3108268740126326
0.4434	0.2710506868422632
0.4492	0.22787056253642582
0.455	0.17865376893876617
0.4608	0.11571359096032602
